PID,abs_velocity_mm_yr,stability_level,agent_predicted_level,recommended_action
418,41.73691458333333,4,4,FIELD INSPECTION
418,42.67438958333332,4,4,FIELD INSPECTION
418,31.64789791666667,4,4,FIELD INSPECTION
418,61.08806250000001,4,4,FIELD INSPECTION
418,49.143372916666664,4,4,FIELD INSPECTION
418,32.978016666666655,4,4,FIELD INSPECTION
418,10.374114583333323,3,3,ENHANCED MONITORING
418,16.38957916666666,3,3,ENHANCED MONITORING
418,12.491550000000013,3,3,ENHANCED MONITORING
418,24.649302083333325,3,3,ENHANCED MONITORING
418,40.88770833333335,4,4,FIELD INSPECTION
418,44.60311249999999,4,4,FIELD INSPECTION
418,47.545404166666664,4,4,FIELD INSPECTION
418,29.60858541666667,3,3,ENHANCED MONITORING
418,11.922368749999988,3,3,ENHANCED MONITORING
418,1.7704479166666676,1,3,ENHANCED MONITORING
418,18.892556250000002,3,3,ENHANCED MONITORING
418,49.38788750000001,4,4,FIELD INSPECTION
418,50.07678958333335,4,4,FIELD INSPECTION
418,25.087602083333337,3,3,ENHANCED MONITORING
418,7.276591666666661,3,3,ENHANCED MONITORING
418,68.06027916666666,4,4,FIELD INSPECTION
418,107.53670208333334,5,5,REINFORCE / ALARM
418,75.69096041666667,4,4,FIELD INSPECTION
418,42.42480208333333,4,4,FIELD INSPECTION
418,48.26372916666667,4,4,FIELD INSPECTION
418,24.736556249999996,3,3,ENHANCED MONITORING
418,10.882420833333333,3,3,ENHANCED MONITORING
418,18.136691666666664,3,3,ENHANCED MONITORING
418,10.188445833333333,3,3,ENHANCED MONITORING
418,38.96202916666666,4,4,FIELD INSPECTION
418,110.31868958333332,5,5,REINFORCE / ALARM
418,89.68307916666664,4,4,FIELD INSPECTION
418,19.213164583333327,4,3,ENHANCED MONITORING
418,5.028274999999994,2,3,ENHANCED MONITORING
418,11.854898958333337,3,3,ENHANCED MONITORING
418,80.34130312500001,4,4,FIELD INSPECTION
418,116.98399479166669,5,5,REINFORCE / ALARM
418,176.17529375000004,5,5,REINFORCE / ALARM
418,113.39186250000002,5,5,REINFORCE / ALARM
418,65.24886875,4,4,FIELD INSPECTION
418,21.26566666666663,3,3,ENHANCED MONITORING
418,24.10751458333331,3,3,ENHANCED MONITORING
418,24.291154166666644,3,3,ENHANCED MONITORING
418,41.12917916666665,4,4,FIELD INSPECTION
418,31.07871666666665,5,5,REINFORCE / ALARM
418,0.6107791666666488,1,3,ENHANCED MONITORING
418,12.25210833333333,3,3,ENHANCED MONITORING
418,101.82561249999999,5,5,REINFORCE / ALARM
418,53.71407083333336,5,5,REINFORCE / ALARM
418,71.4246375,5,5,REINFORCE / ALARM
418,99.33379583333338,5,5,REINFORCE / ALARM
418,207.85362916666668,5,5,REINFORCE / ALARM
418,100.50056666666664,5,5,REINFORCE / ALARM
418,215.18095000000002,5,5,REINFORCE / ALARM
418,13.161175000000034,4,3,ENHANCED MONITORING
418,67.15121250000001,4,4,FIELD INSPECTION
418,114.1791791666667,5,5,REINFORCE / ALARM
418,67.42920833333325,4,4,FIELD INSPECTION
418,229.30395,5,5,REINFORCE / ALARM
418,64.13587083333336,5,5,REINFORCE / ALARM
418,131.09431249999997,5,5,REINFORCE / ALARM
418,279.29044166666665,5,5,REINFORCE / ALARM
418,47.62555624999991,5,5,REINFORCE / ALARM
418,14.646525000000034,3,3,ENHANCED MONITORING
418,46.577491666666695,5,5,REINFORCE / ALARM
418,56.96986874999999,4,4,FIELD INSPECTION
418,75.45659166666664,4,4,FIELD INSPECTION
418,39.024933333333294,4,4,FIELD INSPECTION
418,4.557508333333307,2,3,ENHANCED MONITORING
418,14.967133333333344,3,3,ENHANCED MONITORING
418,62.58558749999998,4,5,REINFORCE / ALARM
418,25.957100000000068,3,3,ENHANCED MONITORING
422,34.51105208333333,4,4,FIELD INSPECTION
422,88.69791874999999,4,4,FIELD INSPECTION
422,26.32945208333334,3,3,ENHANCED MONITORING
422,45.745533333333334,4,4,FIELD INSPECTION
422,21.511703125,3,3,ENHANCED MONITORING
422,9.332644791666665,2,3,ENHANCED MONITORING
422,2.6587156249999992,2,3,ENHANCED MONITORING
422,2.7343020833333327,2,3,ENHANCED MONITORING
422,46.93766874999999,4,4,FIELD INSPECTION
422,26.71093541666666,3,3,ENHANCED MONITORING
422,60.6132375,4,4,FIELD INSPECTION
422,10.469485416666664,3,3,ENHANCED MONITORING
422,10.556739583333338,3,3,ENHANCED MONITORING
422,5.44729791666667,2,3,ENHANCED MONITORING
422,40.945539583333336,4,4,FIELD INSPECTION
422,50.397397916666655,4,4,FIELD INSPECTION
422,21.15304791666666,3,3,ENHANCED MONITORING
422,1.8648041666666668,1,3,ENHANCED MONITORING
422,5.372218749999999,2,3,ENHANCED MONITORING
422,11.311589583333337,3,3,ENHANCED MONITORING
422,11.738729166666667,3,3,ENHANCED MONITORING
422,5.3387375,2,3,ENHANCED MONITORING
422,5.596441666666668,2,3,ENHANCED MONITORING
422,4.053260416666666,2,3,ENHANCED MONITORING
422,1.8719062500000003,1,3,ENHANCED MONITORING
422,7.2562999999999995,2,3,ENHANCED MONITORING
422,22.02558958333334,3,3,ENHANCED MONITORING
422,39.988787499999994,5,5,REINFORCE / ALARM
422,29.26362708333333,3,4,FIELD INSPECTION
422,57.29960833333333,4,4,FIELD INSPECTION
422,23.578916666666668,3,3,ENHANCED MONITORING
422,30.999579166666667,4,3,ENHANCED MONITORING
422,18.75051458333333,3,3,ENHANCED MONITORING
422,35.684925,4,4,FIELD INSPECTION
422,13.531497916666671,3,3,ENHANCED MONITORING
422,35.97306666666666,5,5,REINFORCE / ALARM
422,43.42315208333332,4,4,FIELD INSPECTION
422,68.922675,4,4,FIELD INSPECTION
422,2.5415312500000002,2,3,ENHANCED MONITORING
422,40.91104375,4,4,FIELD INSPECTION
422,45.452318749999996,4,4,FIELD INSPECTION
422,66.94322291666667,4,4,FIELD INSPECTION
422,42.863609375,4,4,FIELD INSPECTION
422,69.185959375,4,4,FIELD INSPECTION
422,73.03224479166666,4,4,FIELD INSPECTION
422,59.97810833333333,4,4,FIELD INSPECTION
422,39.936029166666664,4,4,FIELD INSPECTION
422,22.476064583333326,3,3,ENHANCED MONITORING
422,32.93844791666667,5,5,REINFORCE / ALARM
422,0.4271395833333192,1,3,ENHANCED MONITORING
422,51.670700000000004,4,4,FIELD INSPECTION
422,22.091537499999987,3,3,ENHANCED MONITORING
422,35.6666625,4,4,FIELD INSPECTION
422,9.922625000000016,2,3,ENHANCED MONITORING
422,89.04997916666669,4,4,FIELD INSPECTION
422,85.98593750000002,4,4,FIELD INSPECTION
422,52.23277916666666,4,4,FIELD INSPECTION
422,34.18334166666666,4,4,FIELD INSPECTION
422,112.81152083333332,5,5,REINFORCE / ALARM
422,62.540945833333346,5,5,REINFORCE / ALARM
422,4.423583333333373,2,3,ENHANCED MONITORING
422,94.92644583333332,4,4,FIELD INSPECTION
422,42.040274999999994,4,4,FIELD INSPECTION
422,7.633724999999974,2,3,ENHANCED MONITORING
422,7.818379166666641,2,3,ENHANCED MONITORING
422,45.21997916666663,4,4,FIELD INSPECTION
422,60.556420833333355,4,4,FIELD INSPECTION
422,8.445391666666666,3,3,ENHANCED MONITORING
422,46.374574999999986,4,4,FIELD INSPECTION
422,31.788925000000035,5,5,REINFORCE / ALARM
422,82.04529583333333,4,4,FIELD INSPECTION
422,111.99883958333332,5,5,REINFORCE / ALARM
422,44.90850208333338,4,4,FIELD INSPECTION
422,70.62413124999999,4,4,FIELD INSPECTION
422,49.572541666666694,4,4,FIELD INSPECTION
422,3.7722208333332694,2,3,ENHANCED MONITORING
422,39.12639166666667,4,4,FIELD INSPECTION
422,31.070600000000038,4,4,FIELD INSPECTION
422,26.214804166666628,3,3,ENHANCED MONITORING
422,15.502833333333323,4,3,ENHANCED MONITORING
425,9.617235416666666,2,3,ENHANCED MONITORING
425,6.355349999999999,2,3,ENHANCED MONITORING
425,7.857947916666665,2,3,ENHANCED MONITORING
425,8.071010416666667,2,3,ENHANCED MONITORING
425,0.6686104166666667,1,3,ENHANCED MONITORING
425,5.224089583333334,2,3,ENHANCED MONITORING
425,12.230802083333336,3,3,ENHANCED MONITORING
425,10.308166666666667,3,3,ENHANCED MONITORING
425,3.34000833333333,2,3,ENHANCED MONITORING
425,6.060106250000001,2,3,ENHANCED MONITORING
425,2.744447916666669,2,3,ENHANCED MONITORING
425,2.4126791666666665,2,3,ENHANCED MONITORING
425,0.4545333333333333,1,3,ENHANCED MONITORING
425,6.936706249999999,2,3,ENHANCED MONITORING
425,0.4362708333333301,1,3,ENHANCED MONITORING
425,1.385920833333332,1,3,ENHANCED MONITORING
425,6.933662500000001,2,3,ENHANCED MONITORING
425,4.820285416666666,2,3,ENHANCED MONITORING
425,22.564333333333334,3,3,ENHANCED MONITORING
425,12.863902083333336,3,3,ENHANCED MONITORING
425,16.636630208333337,3,3,ENHANCED MONITORING
425,10.03575104166667,3,3,ENHANCED MONITORING
425,2.2792614583333304,2,3,ENHANCED MONITORING
425,1.5401374999999966,1,3,ENHANCED MONITORING
425,3.8716500000000007,2,3,ENHANCED MONITORING
425,22.627237499999996,3,3,ENHANCED MONITORING
425,9.334166666666665,2,3,ENHANCED MONITORING
425,9.679125,2,3,ENHANCED MONITORING
425,17.971314583333335,3,3,ENHANCED MONITORING
425,15.892433333333335,3,3,ENHANCED MONITORING
425,3.2426083333333366,2,3,ENHANCED MONITORING
425,7.478493749999998,2,3,ENHANCED MONITORING
425,7.488639583333335,2,3,ENHANCED MONITORING
425,12.137460416666665,3,3,ENHANCED MONITORING
425,3.0904208333333307,2,3,ENHANCED MONITORING
425,1.9977145833333367,1,3,ENHANCED MONITORING
425,0.49410208333333117,1,3,ENHANCED MONITORING
425,4.6178760416666655,2,3,ENHANCED MONITORING
425,5.357507291666663,2,3,ENHANCED MONITORING
425,4.670634375000002,2,3,ENHANCED MONITORING
425,10.083943750000001,3,3,ENHANCED MONITORING
425,7.399356250000003,2,3,ENHANCED MONITORING
425,5.404685416666669,2,3,ENHANCED MONITORING
425,5.3793208333333355,2,3,ENHANCED MONITORING
425,3.1949229166666644,2,3,ENHANCED MONITORING
425,0.28712708333333997,1,3,ENHANCED MONITORING
425,10.404552083333334,3,3,ENHANCED MONITORING
425,5.268731250000002,2,3,ENHANCED MONITORING
425,14.438535416666666,3,3,ENHANCED MONITORING
425,14.804800000000002,3,3,ENHANCED MONITORING
425,17.560408333333335,3,3,ENHANCED MONITORING
425,2.447174999999993,2,3,ENHANCED MONITORING
425,21.708025000000003,3,3,ENHANCED MONITORING
425,1.850599999999994,1,3,ENHANCED MONITORING
425,15.622554166666662,3,3,ENHANCED MONITORING
425,34.22189583333333,4,4,FIELD INSPECTION
425,4.113120833333336,2,3,ENHANCED MONITORING
425,13.049570833333322,3,3,ENHANCED MONITORING
425,63.14360833333333,4,4,FIELD INSPECTION
425,3.849329166666673,2,3,ENHANCED MONITORING
425,22.192995833333324,3,3,ENHANCED MONITORING
425,53.460424999999994,4,4,FIELD INSPECTION
425,18.5851375,3,3,ENHANCED MONITORING
425,13.619766666666658,3,3,ENHANCED MONITORING
425,35.09037916666666,4,4,FIELD INSPECTION
425,36.545291666666664,4,4,FIELD INSPECTION
425,13.847033333333343,3,3,ENHANCED MONITORING
425,8.084200000000015,2,3,ENHANCED MONITORING
425,22.58259583333333,3,3,ENHANCED MONITORING
425,6.716541666666674,2,3,ENHANCED MONITORING
425,24.084179166666672,3,3,ENHANCED MONITORING
425,1.7034854166666615,1,3,ENHANCED MONITORING
425,4.99276458333334,2,3,ENHANCED MONITORING
425,7.086864583333335,2,3,ENHANCED MONITORING
425,22.33808125,3,3,ENHANCED MONITORING
425,0.1511729166666663,1,3,ENHANCED MONITORING
425,0.39264374999999524,1,3,ENHANCED MONITORING
425,18.64804166666666,3,3,ENHANCED MONITORING
425,10.95547083333332,3,3,ENHANCED MONITORING
425,2.6703833333333264,2,3,ENHANCED MONITORING
426,22.970166666666668,3,3,ENHANCED MONITORING
426,11.063016666666668,3,3,ENHANCED MONITORING
426,3.8046874999999987,2,3,ENHANCED MONITORING
426,19.868585416666665,3,3,ENHANCED MONITORING
426,1.837917708333335,1,3,ENHANCED MONITORING
426,9.982992708333333,2,3,ENHANCED MONITORING
426,6.7718364583333335,2,3,ENHANCED MONITORING
426,14.090026041666667,3,3,ENHANCED MONITORING
426,21.886084374999996,3,3,ENHANCED MONITORING
426,8.610261458333335,2,3,ENHANCED MONITORING
426,24.27593541666667,3,3,ENHANCED MONITORING
426,10.866187500000004,3,3,ENHANCED MONITORING
426,15.326295833333335,3,3,ENHANCED MONITORING
426,12.657941666666668,3,3,ENHANCED MONITORING
426,9.895231250000004,2,3,ENHANCED MONITORING
426,3.5348083333333307,2,3,ENHANCED MONITORING
426,0.5935312500000028,1,3,ENHANCED MONITORING
426,15.833587500000005,3,3,ENHANCED MONITORING
426,17.488372916666666,3,3,ENHANCED MONITORING
426,2.9209854166666713,2,3,ENHANCED MONITORING
426,16.661994791666668,3,3,ENHANCED MONITORING
426,2.2366489583333293,2,3,ENHANCED MONITORING
426,2.8829385416666704,2,3,ENHANCED MONITORING
426,4.724914583333334,2,3,ENHANCED MONITORING
426,7.712862499999999,2,3,ENHANCED MONITORING
426,15.992877083333335,3,3,ENHANCED MONITORING
426,17.171822916666667,3,3,ENHANCED MONITORING
426,14.146335416666666,3,3,ENHANCED MONITORING
426,6.300562500000001,2,3,ENHANCED MONITORING
426,7.614447916666665,2,3,ENHANCED MONITORING
426,3.112741666666667,2,3,ENHANCED MONITORING
426,7.243110416666668,2,3,ENHANCED MONITORING
426,0.9273291666666678,1,3,ENHANCED MONITORING
426,23.813285416666663,3,3,ENHANCED MONITORING
426,31.110168750000003,4,3,ENHANCED MONITORING
426,13.567008333333334,3,3,ENHANCED MONITORING
426,6.12301041666666,2,3,ENHANCED MONITORING
426,6.913878125000008,2,3,ENHANCED MONITORING
426,8.196311458333334,2,3,ENHANCED MONITORING
426,3.8163552083333325,2,3,ENHANCED MONITORING
426,9.52592291666667,2,3,ENHANCED MONITORING
426,12.27544375,3,3,ENHANCED MONITORING
426,2.279261458333328,2,3,ENHANCED MONITORING
426,7.242603124999999,2,3,ENHANCED MONITORING
426,3.730115625000002,2,3,ENHANCED MONITORING
426,1.224602083333335,1,3,ENHANCED MONITORING
426,4.01876458333333,2,3,ENHANCED MONITORING
426,0.16131875000000306,1,3,ENHANCED MONITORING
426,3.1228874999999925,2,3,ENHANCED MONITORING
426,2.483700000000005,2,3,ENHANCED MONITORING
426,11.95787916666666,3,3,ENHANCED MONITORING
426,1.152566666666666,1,3,ENHANCED MONITORING
426,14.159525,3,3,ENHANCED MONITORING
426,18.25438333333332,3,3,ENHANCED MONITORING
426,14.474045833333344,3,3,ENHANCED MONITORING
426,35.79652916666665,4,4,FIELD INSPECTION
426,22.132120833333335,4,3,ENHANCED MONITORING
426,12.733020833333322,3,3,ENHANCED MONITORING
426,44.16887083333332,4,4,FIELD INSPECTION
426,32.470724999999995,4,4,FIELD INSPECTION
426,14.754070833333321,3,3,ENHANCED MONITORING
426,45.000829166666655,4,4,FIELD INSPECTION
426,36.59196250000001,4,4,FIELD INSPECTION
426,26.886458333333312,3,3,ENHANCED MONITORING
426,65.23365,4,4,FIELD INSPECTION
426,38.01035000000001,4,4,FIELD INSPECTION
426,32.73248749999998,4,4,FIELD INSPECTION
426,41.35441666666665,4,4,FIELD INSPECTION
426,22.91335000000002,3,3,ENHANCED MONITORING
426,16.83193749999999,3,3,ENHANCED MONITORING
426,9.02877708333334,2,3,ENHANCED MONITORING
426,18.83371041666666,3,3,ENHANCED MONITORING
426,9.627381250000001,2,3,ENHANCED MONITORING
426,2.5648666666666906,2,3,ENHANCED MONITORING
426,1.3737458333333035,1,3,ENHANCED MONITORING
426,11.955849999999998,3,3,ENHANCED MONITORING
426,13.987045833333356,3,3,ENHANCED MONITORING
426,7.319204166666659,2,3,ENHANCED MONITORING
426,17.925658333333335,3,3,ENHANCED MONITORING
426,27.505354166666688,3,3,ENHANCED MONITORING
427,40.015166666666666,4,4,FIELD INSPECTION
427,46.85244375,4,4,FIELD INSPECTION
427,25.06122291666667,3,3,ENHANCED MONITORING
427,24.98715833333334,3,3,ENHANCED MONITORING
427,2.0251083333333355,2,3,ENHANCED MONITORING
427,1.6355083333333245,1,3,ENHANCED MONITORING
427,31.2958375,4,4,FIELD INSPECTION
427,43.75390625,4,4,FIELD INSPECTION
427,50.33144999999999,4,4,FIELD INSPECTION
427,30.223422916666664,4,4,FIELD INSPECTION
427,88.46152083333334,4,4,FIELD INSPECTION
427,88.82474166666668,4,4,FIELD INSPECTION
427,69.39039791666667,4,4,FIELD INSPECTION
427,21.633960416666667,3,3,ENHANCED MONITORING
427,8.266824999999997,2,3,ENHANCED MONITORING
427,29.1286875,3,3,ENHANCED MONITORING
427,60.598018749999994,4,4,FIELD INSPECTION
427,46.50545624999999,5,5,REINFORCE / ALARM
427,53.14590416666667,4,4,FIELD INSPECTION
427,76.665975,4,4,FIELD INSPECTION
427,29.160646874999994,3,3,ENHANCED MONITORING
427,4.617876041666673,2,3,ENHANCED MONITORING
427,8.817236458333332,2,3,ENHANCED MONITORING
427,7.186293749999995,2,3,ENHANCED MONITORING
427,8.16739583333334,2,3,ENHANCED MONITORING
427,24.969910416666668,3,3,ENHANCED MONITORING
427,5.444254166666667,2,3,ENHANCED MONITORING
427,1.2306895833333396,1,3,ENHANCED MONITORING
427,15.223822916666663,3,3,ENHANCED MONITORING
427,52.49860000000001,4,5,REINFORCE / ALARM
427,27.66565833333333,3,3,ENHANCED MONITORING
427,0.5133791666666715,1,3,ENHANCED MONITORING
427,95.96335,4,4,FIELD INSPECTION
427,57.79573958333333,4,4,FIELD INSPECTION
427,24.37840833333333,3,3,ENHANCED MONITORING
427,18.226989583333335,4,3,ENHANCED MONITORING
427,16.79033958333333,4,3,ENHANCED MONITORING
427,18.80530208333334,3,3,ENHANCED MONITORING
427,103.99479166666667,5,5,REINFORCE / ALARM
427,54.59980208333334,4,4,FIELD INSPECTION
427,17.44880416666666,3,3,ENHANCED MONITORING
427,2.617624999999991,2,3,ENHANCED MONITORING
427,5.942921874999992,2,3,ENHANCED MONITORING
427,22.511067708333332,3,3,ENHANCED MONITORING
427,45.35644062500001,4,4,FIELD INSPECTION
427,68.09376041666668,4,4,FIELD INSPECTION
427,21.387416666666653,3,3,ENHANCED MONITORING
427,18.0017520833333,3,3,ENHANCED MONITORING
427,26.374093750000025,3,3,ENHANCED MONITORING
427,18.034218750000033,3,3,ENHANCED MONITORING
427,7.136579166666685,2,3,ENHANCED MONITORING
427,71.97454166666664,5,5,REINFORCE / ALARM
427,46.41312916666667,5,5,REINFORCE / ALARM
427,34.18739999999999,4,5,REINFORCE / ALARM
427,43.21516249999999,4,4,FIELD INSPECTION
427,65.75920416666668,4,4,FIELD INSPECTION
427,71.64378750000003,4,4,FIELD INSPECTION
427,136.24636666666672,5,5,REINFORCE / ALARM
427,194.63360833333334,5,5,REINFORCE / ALARM
427,360.0208375,5,5,REINFORCE / ALARM
427,66.47955833333333,5,5,REINFORCE / ALARM
427,262.9515916666667,5,5,REINFORCE / ALARM
427,128.34073333333333,5,5,REINFORCE / ALARM
427,251.1114041666666,5,5,REINFORCE / ALARM
427,161.428325,5,5,REINFORCE / ALARM
427,80.65734583333337,4,4,FIELD INSPECTION
427,240.20869166666662,5,5,REINFORCE / ALARM
427,58.98178750000002,4,4,FIELD INSPECTION
427,37.42797916666667,5,5,REINFORCE / ALARM
427,58.981787500000024,4,4,FIELD INSPECTION
427,116.14442708333335,5,5,REINFORCE / ALARM
427,44.82530624999996,4,4,FIELD INSPECTION
427,18.494839583333377,3,3,ENHANCED MONITORING
427,18.469474999999957,3,3,ENHANCED MONITORING
427,11.532768749999976,3,3,ENHANCED MONITORING
427,1.57767708333337,1,3,ENHANCED MONITORING
427,10.834735416666684,3,3,ENHANCED MONITORING
427,6.243745833333342,2,3,ENHANCED MONITORING
427,104.73746666666666,5,5,REINFORCE / ALARM
427,61.0738583333333,4,4,FIELD INSPECTION
430,53.014008333333344,4,4,FIELD INSPECTION
430,6.441589583333332,2,3,ENHANCED MONITORING
430,6.144316666666664,2,3,ENHANCED MONITORING
430,74.80015625,4,4,FIELD INSPECTION
430,93.30818541666666,4,4,FIELD INSPECTION
430,82.34155416666665,4,4,FIELD INSPECTION
430,16.292179166666667,3,3,ENHANCED MONITORING
430,3.6423541666666672,2,3,ENHANCED MONITORING
430,30.12805208333334,4,3,ENHANCED MONITORING
430,25.97130416666667,3,3,ENHANCED MONITORING
430,131.09228333333334,5,5,REINFORCE / ALARM
430,126.53173124999999,5,5,REINFORCE / ALARM
430,128.06476666666666,5,5,REINFORCE / ALARM
430,22.59375625000001,3,3,ENHANCED MONITORING
430,35.80464583333333,4,4,FIELD INSPECTION
430,0.0852249999999799,1,3,ENHANCED MONITORING
430,55.14970625000001,4,4,FIELD INSPECTION
430,73.45989166666668,4,4,FIELD INSPECTION
430,61.55781458333332,4,4,FIELD INSPECTION
430,25.86375833333332,3,3,ENHANCED MONITORING
430,21.782596875000007,3,3,ENHANCED MONITORING
430,47.94768645833335,4,4,FIELD INSPECTION
430,6.914892708333348,2,3,ENHANCED MONITORING
430,4.594033333333331,2,3,ENHANCED MONITORING
430,10.403537500000011,3,3,ENHANCED MONITORING
430,35.72043541666668,4,4,FIELD INSPECTION
430,38.8199875,4,4,FIELD INSPECTION
430,86.49221458333334,4,4,FIELD INSPECTION
430,151.21552916666664,5,5,REINFORCE / ALARM
430,53.05763541666666,5,5,REINFORCE / ALARM
430,19.20809166666668,3,3,ENHANCED MONITORING
430,101.17323541666667,5,5,REINFORCE / ALARM
430,60.651791666666675,4,4,FIELD INSPECTION
430,7.835627083333307,2,3,ENHANCED MONITORING
430,58.15084374999997,4,4,FIELD INSPECTION
430,75.24149999999996,5,5,REINFORCE / ALARM
430,22.07530416666665,3,3,ENHANCED MONITORING
430,46.29594479166666,4,4,FIELD INSPECTION
430,87.56006354166665,4,4,FIELD INSPECTION
430,23.206057291666685,3,3,ENHANCED MONITORING
430,29.304210416666677,3,4,FIELD INSPECTION
430,18.047408333333337,3,3,ENHANCED MONITORING
430,14.78653749999998,3,3,ENHANCED MONITORING
430,47.55250624999999,4,4,FIELD INSPECTION
430,5.8876270833333235,2,3,ENHANCED MONITORING
430,1.289535416666689,1,3,ENHANCED MONITORING
430,24.16433124999999,3,3,ENHANCED MONITORING
430,10.282802083333337,3,3,ENHANCED MONITORING
430,26.499902083333314,3,3,ENHANCED MONITORING
430,60.02579375000003,4,4,FIELD INSPECTION
430,1.018641666666672,1,3,ENHANCED MONITORING
430,23.69660833333333,4,5,REINFORCE / ALARM
430,6.903225000000059,3,3,ENHANCED MONITORING
430,25.177900000000008,3,3,ENHANCED MONITORING
430,16.237391666666678,4,3,ENHANCED MONITORING
430,46.685037499999986,4,4,FIELD INSPECTION
430,140.3249916666667,5,5,REINFORCE / ALARM
430,25.973333333333358,4,5,REINFORCE / ALARM
430,151.58889583333337,5,5,REINFORCE / ALARM
430,50.35174166666669,5,5,REINFORCE / ALARM
430,46.92447916666666,4,4,FIELD INSPECTION
430,30.557220833333293,5,5,REINFORCE / ALARM
430,135.00451666666666,5,5,REINFORCE / ALARM
430,26.042325000000016,4,5,REINFORCE / ALARM
430,35.520562500000004,4,4,FIELD INSPECTION
430,23.461224999999995,3,3,ENHANCED MONITORING
430,109.74747916666666,5,5,REINFORCE / ALARM
430,73.8352875,5,5,REINFORCE / ALARM
